,timestamp,date,time,sensor,action,event,pattern,activity
9366,2008-11-27 18:07:54,2008-11-27,18:07:54,ToiletDoorDownstairs,ToiletDoorDownstairs,ON,Pat_78,UseToiletDownstairs
9367,2008-11-27 18:08:31,2008-11-27,18:08:31,ToiletFlushDownstairs,ToiletFlushDownstairs,ON,Pat_78,Relax
9368,2008-11-27 18:08:31,2008-11-27,18:08:31,ToiletFlushDownstairs,ToiletFlushDownstairs,ON,Pat_78,UseToiletDownstairs
9369,2008-11-27 18:09:27,2008-11-27,18:09:27,BathroomDoor,BathroomDoor,ON,Pat_149,Shave
9370,2008-11-27 18:09:29,2008-11-27,18:09:29,BathroomDoor,BathroomDoor,ON,Pat_149,Shave
9371,2008-11-27 18:10:06,2008-11-27,18:10:06,SinkTop,SinkTop,ON,Pat_149,Shave
9372,2008-11-27 18:10:19,2008-11-27,18:10:19,SinkTop,SinkTop,ON,Pat_149,Shave
9373,2008-11-27 18:12:07,2008-11-27,18:12:07,SinkTop,SinkTop,ON,Pat_149,Shave
9374,2008-11-27 18:12:14,2008-11-27,18:12:14,Bathtub,Bathtub,ON,Pat_6,BrushTeeth
9375,2008-11-27 18:12:18,2008-11-27,18:12:18,Bathtub,Bathtub,ON,Pat_6,BrushTeeth
9376,2008-11-27 18:12:24,2008-11-27,18:12:24,Bathtub,Bathtub,ON,Pat_6,BrushTeeth
9377,2008-11-27 18:12:29,2008-11-27,18:12:29,Bathtub,Bathtub,ON,Pat_6,BrushTeeth
9378,2008-11-27 18:12:55,2008-11-27,18:12:55,Bathtub,Bathtub,ON,Pat_6,BrushTeeth
9379,2008-11-27 18:13:00,2008-11-27,18:13:00,Bathtub,Bathtub,ON,Pat_6,BrushTeeth
9380,2008-11-27 18:13:06,2008-11-27,18:13:06,Bathtub,Bathtub,ON,Pat_6,BrushTeeth
9381,2008-11-27 18:13:13,2008-11-27,18:13:13,Bathtub,Bathtub,ON,Pat_6,BrushTeeth
9382,2008-11-27 18:13:44,2008-11-27,18:13:44,BathroomDoor,BathroomDoor,ON,Pat_183,Relax
9383,2008-11-27 18:13:44,2008-11-27,18:13:44,BathroomDoor,BathroomDoor,ON,Pat_183,LeaveHouse
9384,2008-11-27 18:14:13,2008-11-27,18:14:13,BedroomDoor,BedroomDoor,ON,Pat_183,Relax
9385,2008-11-27 18:14:13,2008-11-27,18:14:13,BedroomDoor,BedroomDoor,ON,Pat_183,LeaveHouse
9386,2008-11-27 18:17:40,2008-11-27,18:17:40,Couch,Couch,ON,Pat_183,Relax
9387,2008-11-27 18:17:40,2008-11-27,18:17:40,Couch,Couch,ON,Pat_183,LeaveHouse
9388,2008-11-27 18:24:41,2008-11-27,18:24:41,Frontdoor,Frontdoor,ON,Pat_183,Relax
9389,2008-11-27 18:24:41,2008-11-27,18:24:41,Frontdoor,Frontdoor,ON,Pat_183,LeaveHouse
9390,2008-11-27 20:12:53,2008-11-27,20:12:53,Frontdoor,Frontdoor,ON,Pat_183,Relax
9391,2008-11-27 20:12:53,2008-11-27,20:12:53,Frontdoor,Frontdoor,ON,Pat_183,LeaveHouse
9392,2008-11-27 20:17:02,2008-11-27,20:17:02,ToiletDoorDownstairs,ToiletDoorDownstairs,ON,Pat_13,UseToiletDownstairs
9393,2008-11-27 20:19:40,2008-11-27,20:19:40,ToiletDoorDownstairs,ToiletDoorDownstairs,ON,Pat_13,UseToiletDownstairs
9394,2008-11-27 20:20:07,2008-11-27,20:20:07,ToiletFlushDownstairs,ToiletFlushDownstairs,ON,Pat_13,UseToiletDownstairs
9395,2008-11-27 20:21:16,2008-11-27,20:21:16,Frontdoor,Frontdoor,ON,Pat_43,Relax
9396,2008-11-27 20:21:16,2008-11-27,20:21:16,Frontdoor,Frontdoor,ON,Pat_43,LeaveHouse
9397,2008-11-27 22:39:05,2008-11-27,22:39:05,Frontdoor,Frontdoor,ON,Pat_43,Relax
9398,2008-11-27 22:39:05,2008-11-27,22:39:05,Frontdoor,Frontdoor,ON,Pat_43,LeaveHouse
9399,2008-11-27 22:41:25,2008-11-27,22:41:25,Couch,Couch,ON,Pat_43,Relax
9400,2008-11-27 22:41:25,2008-11-27,22:41:25,Couch,Couch,ON,Pat_43,LeaveHouse
9401,2008-11-27 22:43:56,2008-11-27,22:43:56,Fridge,Fridge,ON,Pat_141,Relax
9402,2008-11-27 22:43:56,2008-11-27,22:43:56,Fridge,Fridge,ON,Pat_141,GetSnack
9403,2008-11-27 22:44:01,2008-11-27,22:44:01,Fridge,Fridge,ON,Pat_141,Relax
9404,2008-11-27 22:44:01,2008-11-27,22:44:01,Fridge,Fridge,ON,Pat_141,GetSnack
9405,2008-11-27 22:44:45,2008-11-27,22:44:45,Couch,Couch,ON,Pat_141,Relax
9406,2008-11-27 22:44:45,2008-11-27,22:44:45,Couch,Couch,ON,Pat_141,GetSnack
9407,2008-11-27 23:11:54,2008-11-27,23:11:54,CupboardCups,CupboardCups,ON,Pat_70,GetDrink
9408,2008-11-27 23:11:54,2008-11-27,23:11:54,CupboardCups,CupboardCups,ON,Pat_70,GetSnack
9409,2008-11-27 23:14:21,2008-11-27,23:14:21,Cutlery,Cutlery,ON,Pat_70,GetDrink
9410,2008-11-27 23:14:21,2008-11-27,23:14:21,Cutlery,Cutlery,ON,Pat_70,GetSnack
9411,2008-11-27 23:14:30,2008-11-27,23:14:30,Couch,Couch,ON,Pat_78,Relax
9412,2008-11-27 23:14:30,2008-11-27,23:14:30,Couch,Couch,ON,Pat_78,UseToiletDownstairs
9413,2008-11-27 23:20:06,2008-11-27,23:20:06,Couch,Couch,ON,Pat_78,Relax
9414,2008-11-27 23:20:06,2008-11-27,23:20:06,Couch,Couch,ON,Pat_78,UseToiletDownstairs
9415,2008-11-28 00:13:52,2008-11-28,00:13:52,ToiletDoorDownstairs,ToiletDoorDownstairs,ON,Pat_78,Relax
9416,2008-11-28 00:13:52,2008-11-28,00:13:52,ToiletDoorDownstairs,ToiletDoorDownstairs,ON,Pat_78,UseToiletDownstairs
9417,2008-11-28 00:14:33,2008-11-28,00:14:33,ToiletDoorDownstairs,ToiletDoorDownstairs,ON,Pat_78,Relax
9418,2008-11-28 00:14:33,2008-11-28,00:14:33,ToiletDoorDownstairs,ToiletDoorDownstairs,ON,Pat_78,UseToiletDownstairs
9419,2008-11-28 00:15:01,2008-11-28,00:15:01,ToiletFlushDownstairs,ToiletFlushDownstairs,ON,Pat_78,Relax
9420,2008-11-28 00:15:01,2008-11-28,00:15:01,ToiletFlushDownstairs,ToiletFlushDownstairs,ON,Pat_78,UseToiletDownstairs
9421,2008-11-28 00:19:22,2008-11-28,00:19:22,BathroomDoor,BathroomDoor,ON,Pat_12,TakeMedication
9422,2008-11-28 00:19:24,2008-11-28,00:19:24,BathroomDoor,BathroomDoor,ON,Pat_12,TakeMedication
9423,2008-11-28 00:19:27,2008-11-28,00:19:27,BathroomDoor,BathroomDoor,ON,Pat_12,TakeMedication
9424,2008-11-28 00:20:12,2008-11-28,00:20:12,SinkTop,SinkTop,ON,Pat_39,BrushTeeth
9425,2008-11-28 00:20:18,2008-11-28,00:20:18,Bathtub,Bathtub,ON,Pat_39,BrushTeeth
9426,2008-11-28 00:20:22,2008-11-28,00:20:22,Bathtub,Bathtub,ON,Pat_39,BrushTeeth
9427,2008-11-28 00:21:53,2008-11-28,00:21:53,SinkTop,SinkTop,ON,Pat_16,TakeMedication
9428,2008-11-28 00:21:58,2008-11-28,00:21:58,SinkTop,SinkTop,ON,Pat_16,TakeMedication
9429,2008-11-28 00:22:02,2008-11-28,00:22:02,SinkTop,SinkTop,ON,Pat_16,TakeMedication
9430,2008-11-28 00:22:04,2008-11-28,00:22:04,Bathtub,Bathtub,ON,Pat_2,BrushTeeth
9431,2008-11-28 00:22:07,2008-11-28,00:22:07,Bathtub,Bathtub,ON,Pat_2,BrushTeeth
9432,2008-11-28 00:22:11,2008-11-28,00:22:11,Bathtub,Bathtub,ON,Pat_2,BrushTeeth
9433,2008-11-28 00:22:13,2008-11-28,00:22:13,Bathtub,Bathtub,ON,Pat_2,BrushTeeth
9434,2008-11-28 00:23:16,2008-11-28,00:23:16,BathroomDoor,BathroomDoor,ON,Pat_114,TakeMedication
9435,2008-11-28 00:23:18,2008-11-28,00:23:18,BathroomDoor,BathroomDoor,ON,Pat_114,TakeMedication
9436,2008-11-28 00:23:29,2008-11-28,00:23:29,BedroomDoor,BedroomDoor,ON,Pat_114,TakeMedication
9437,2008-11-28 00:24:17,2008-11-28,00:24:17,BedRight,BedRight,ON,Other_Activity,None
9438,2008-11-28 00:24:25,2008-11-28,00:24:25,BedRight,BedRight,ON,Other_Activity,None
9439,2008-11-28 00:24:34,2008-11-28,00:24:34,BedRight,BedRight,ON,Other_Activity,None
9440,2008-11-28 01:28:01,2008-11-28,01:28:01,BedRight,BedRight,ON,Other_Activity,None
9441,2008-11-28 01:38:51,2008-11-28,01:38:51,BedRight,BedRight,ON,Other_Activity,None
9442,2008-11-28 01:38:56,2008-11-28,01:38:56,BedRight,BedRight,ON,Other_Activity,None
9443,2008-11-28 01:39:52,2008-11-28,01:39:52,BedRight,BedRight,ON,Other_Activity,None
9444,2008-11-28 01:40:13,2008-11-28,01:40:13,BedRight,BedRight,ON,Other_Activity,None
9445,2008-11-28 01:40:16,2008-11-28,01:40:16,BedRight,BedRight,ON,Other_Activity,None
9446,2008-11-28 01:40:38,2008-11-28,01:40:38,BedRight,BedRight,ON,Other_Activity,None
9447,2008-11-28 01:40:51,2008-11-28,01:40:51,BedRight,BedRight,ON,Other_Activity,None
9448,2008-11-28 01:45:05,2008-11-28,01:45:05,BedRight,BedRight,ON,Other_Activity,None
9449,2008-11-28 01:45:09,2008-11-28,01:45:09,BedRight,BedRight,ON,Other_Activity,None
9450,2008-11-28 01:45:11,2008-11-28,01:45:11,BedRight,BedRight,ON,Other_Activity,None
9451,2008-11-28 01:45:15,2008-11-28,01:45:15,BedRight,BedRight,ON,Other_Activity,None
9452,2008-11-28 01:45:27,2008-11-28,01:45:27,BedRight,BedRight,ON,Other_Activity,None
9453,2008-11-28 01:46:25,2008-11-28,01:46:25,BedRight,BedRight,ON,Other_Activity,None
9454,2008-11-28 01:47:18,2008-11-28,01:47:18,BedRight,BedRight,ON,Other_Activity,None
9455,2008-11-28 01:47:24,2008-11-28,01:47:24,BedRight,BedRight,ON,Other_Activity,None
9456,2008-11-28 01:47:27,2008-11-28,01:47:27,BedRight,BedRight,ON,Other_Activity,None
9457,2008-11-28 01:47:40,2008-11-28,01:47:40,BedRight,BedRight,ON,Other_Activity,None
9458,2008-11-28 01:47:50,2008-11-28,01:47:50,BedRight,BedRight,ON,Other_Activity,None
9459,2008-11-28 01:47:55,2008-11-28,01:47:55,BedRight,BedRight,ON,Other_Activity,None
9460,2008-11-28 01:47:56,2008-11-28,01:47:56,BedRight,BedRight,ON,Other_Activity,None
9461,2008-11-28 01:48:00,2008-11-28,01:48:00,BedRight,BedRight,ON,Other_Activity,None
9462,2008-11-28 01:48:03,2008-11-28,01:48:03,BedRight,BedRight,ON,Other_Activity,None
9463,2008-11-28 01:48:08,2008-11-28,01:48:08,BedRight,BedRight,ON,Other_Activity,None
9464,2008-11-28 01:48:11,2008-11-28,01:48:11,BedRight,BedRight,ON,Other_Activity,None
9465,2008-11-28 01:48:13,2008-11-28,01:48:13,BedRight,BedRight,ON,Other_Activity,None
9466,2008-11-28 01:48:16,2008-11-28,01:48:16,BedRight,BedRight,ON,Other_Activity,None
9467,2008-11-28 01:48:29,2008-11-28,01:48:29,BedRight,BedRight,ON,Other_Activity,None
9468,2008-11-28 01:48:30,2008-11-28,01:48:30,BedRight,BedRight,ON,Other_Activity,None
9469,2008-11-28 01:48:32,2008-11-28,01:48:32,BedRight,BedRight,ON,Other_Activity,None
9470,2008-11-28 01:48:35,2008-11-28,01:48:35,BedRight,BedRight,ON,Other_Activity,None
9471,2008-11-28 01:48:40,2008-11-28,01:48:40,BedRight,BedRight,ON,Other_Activity,None
9472,2008-11-28 01:48:47,2008-11-28,01:48:47,BedRight,BedRight,ON,Other_Activity,None
9473,2008-11-28 01:48:50,2008-11-28,01:48:50,BedRight,BedRight,ON,Other_Activity,None
9474,2008-11-28 01:48:56,2008-11-28,01:48:56,BedRight,BedRight,ON,Other_Activity,None
9475,2008-11-28 01:48:57,2008-11-28,01:48:57,BedRight,BedRight,ON,Other_Activity,None
9476,2008-11-28 01:48:59,2008-11-28,01:48:59,BedRight,BedRight,ON,Other_Activity,None
9477,2008-11-28 01:49:03,2008-11-28,01:49:03,BedRight,BedRight,ON,Other_Activity,None
9478,2008-11-28 01:49:39,2008-11-28,01:49:39,BedRight,BedRight,ON,Other_Activity,None
9479,2008-11-28 01:51:03,2008-11-28,01:51:03,BedRight,BedRight,ON,Other_Activity,None
9480,2008-11-28 01:51:20,2008-11-28,01:51:20,BedRight,BedRight,ON,Other_Activity,None
9481,2008-11-28 01:51:22,2008-11-28,01:51:22,BedRight,BedRight,ON,Other_Activity,None
9482,2008-11-28 01:51:31,2008-11-28,01:51:31,BedRight,BedRight,ON,Other_Activity,None
9483,2008-11-28 02:04:22,2008-11-28,02:04:22,BedRight,BedRight,ON,Other_Activity,None
9484,2008-11-28 02:04:26,2008-11-28,02:04:26,BedRight,BedRight,ON,Other_Activity,None
9485,2008-11-28 02:04:30,2008-11-28,02:04:30,BedRight,BedRight,ON,Other_Activity,None
9486,2008-11-28 02:15:42,2008-11-28,02:15:42,BedRight,BedRight,ON,Other_Activity,None
9487,2008-11-28 03:24:16,2008-11-28,03:24:16,BedRight,BedRight,ON,Other_Activity,None
9488,2008-11-28 03:24:18,2008-11-28,03:24:18,BedRight,BedRight,ON,Other_Activity,None
9489,2008-11-28 03:31:14,2008-11-28,03:31:14,BedRight,BedRight,ON,Other_Activity,None
9490,2008-11-28 03:31:18,2008-11-28,03:31:18,BedRight,BedRight,ON,Other_Activity,None
9491,2008-11-28 03:53:12,2008-11-28,03:53:12,BedRight,BedRight,ON,Other_Activity,None
9492,2008-11-28 04:04:58,2008-11-28,04:04:58,BedRight,BedRight,ON,Other_Activity,None
9493,2008-11-28 04:31:55,2008-11-28,04:31:55,BedRight,BedRight,ON,Other_Activity,None
9494,2008-11-28 04:55:47,2008-11-28,04:55:47,BedRight,BedRight,ON,Other_Activity,None
9495,2008-11-28 04:55:50,2008-11-28,04:55:50,BedRight,BedRight,ON,Other_Activity,None
9496,2008-11-28 05:03:00,2008-11-28,05:03:00,BedRight,BedRight,ON,Other_Activity,None
9497,2008-11-28 05:05:20,2008-11-28,05:05:20,BedRight,BedRight,ON,Other_Activity,None
9498,2008-11-28 05:06:13,2008-11-28,05:06:13,BedRight,BedRight,ON,Other_Activity,None
9499,2008-11-28 05:18:37,2008-11-28,05:18:37,BedRight,BedRight,ON,Other_Activity,None
9500,2008-11-28 05:18:41,2008-11-28,05:18:41,BedRight,BedRight,ON,Other_Activity,None
9501,2008-11-28 05:28:34,2008-11-28,05:28:34,BedRight,BedRight,ON,Other_Activity,None
9502,2008-11-28 05:45:26,2008-11-28,05:45:26,BedRight,BedRight,ON,Other_Activity,None
9503,2008-11-28 05:46:00,2008-11-28,05:46:00,BedRight,BedRight,ON,Other_Activity,None
9504,2008-11-28 05:47:10,2008-11-28,05:47:10,BedRight,BedRight,ON,Other_Activity,None
9505,2008-11-28 05:47:35,2008-11-28,05:47:35,BedRight,BedRight,ON,Other_Activity,None
9506,2008-11-28 05:47:38,2008-11-28,05:47:38,BedRight,BedRight,ON,Other_Activity,None
9507,2008-11-28 05:47:42,2008-11-28,05:47:42,BedRight,BedRight,ON,Other_Activity,None
9508,2008-11-28 05:47:46,2008-11-28,05:47:46,BedRight,BedRight,ON,Other_Activity,None
9509,2008-11-28 05:47:49,2008-11-28,05:47:49,BedRight,BedRight,ON,Other_Activity,None
9510,2008-11-28 05:47:55,2008-11-28,05:47:55,BedRight,BedRight,ON,Other_Activity,None
9511,2008-11-28 05:49:09,2008-11-28,05:49:09,BedRight,BedRight,ON,Other_Activity,None
9512,2008-11-28 05:49:40,2008-11-28,05:49:40,BedRight,BedRight,ON,Other_Activity,None
9513,2008-11-28 05:49:42,2008-11-28,05:49:42,BedRight,BedRight,ON,Other_Activity,None
9514,2008-11-28 06:45:23,2008-11-28,06:45:23,BedRight,BedRight,ON,Other_Activity,None
9515,2008-11-28 06:45:26,2008-11-28,06:45:26,BedRight,BedRight,ON,Other_Activity,None
9516,2008-11-28 06:45:43,2008-11-28,06:45:43,BedRight,BedRight,ON,Other_Activity,None
9517,2008-11-28 06:45:46,2008-11-28,06:45:46,BedRight,BedRight,ON,Other_Activity,None
9518,2008-11-28 06:45:56,2008-11-28,06:45:56,BedRight,BedRight,ON,Other_Activity,None
9519,2008-11-28 06:46:30,2008-11-28,06:46:30,BedRight,BedRight,ON,Other_Activity,None
9520,2008-11-28 06:46:33,2008-11-28,06:46:33,BedRight,BedRight,ON,Other_Activity,None
9521,2008-11-28 06:46:36,2008-11-28,06:46:36,BedRight,BedRight,ON,Other_Activity,None
9522,2008-11-28 06:46:40,2008-11-28,06:46:40,BedRight,BedRight,ON,Other_Activity,None
9523,2008-11-28 06:46:53,2008-11-28,06:46:53,BedRight,BedRight,ON,Other_Activity,None
9524,2008-11-28 06:46:56,2008-11-28,06:46:56,BedRight,BedRight,ON,Other_Activity,None
9525,2008-11-28 06:47:03,2008-11-28,06:47:03,BedRight,BedRight,ON,Other_Activity,None
9526,2008-11-28 06:47:11,2008-11-28,06:47:11,BedRight,BedRight,ON,Other_Activity,None
9527,2008-11-28 06:53:22,2008-11-28,06:53:22,BedRight,BedRight,ON,Other_Activity,None
9528,2008-11-28 06:53:30,2008-11-28,06:53:30,BedRight,BedRight,ON,Other_Activity,None
9529,2008-11-28 06:57:26,2008-11-28,06:57:26,BedRight,BedRight,ON,Other_Activity,None
9530,2008-11-28 06:57:28,2008-11-28,06:57:28,BedRight,BedRight,ON,Other_Activity,None
9531,2008-11-28 06:57:32,2008-11-28,06:57:32,BedRight,BedRight,ON,Other_Activity,None
9532,2008-11-28 06:57:37,2008-11-28,06:57:37,BedRight,BedRight,ON,Other_Activity,None
9533,2008-11-28 06:57:39,2008-11-28,06:57:39,BedRight,BedRight,ON,Other_Activity,None
9534,2008-11-28 07:02:38,2008-11-28,07:02:38,BedRight,BedRight,ON,Other_Activity,None
9535,2008-11-28 07:02:40,2008-11-28,07:02:40,BedRight,BedRight,ON,Other_Activity,None
9536,2008-11-28 07:03:59,2008-11-28,07:03:59,BedRight,BedRight,ON,Other_Activity,None
9537,2008-11-28 07:04:00,2008-11-28,07:04:00,BedRight,BedRight,ON,Other_Activity,None
9538,2008-11-28 07:04:02,2008-11-28,07:04:02,BedRight,BedRight,ON,Other_Activity,None
9539,2008-11-28 07:04:06,2008-11-28,07:04:06,BedRight,BedRight,ON,Other_Activity,None
9540,2008-11-28 07:06:19,2008-11-28,07:06:19,BedRight,BedRight,ON,Other_Activity,None
9541,2008-11-28 07:11:39,2008-11-28,07:11:39,BedRight,BedRight,ON,Other_Activity,None
9542,2008-11-28 07:11:50,2008-11-28,07:11:50,BedRight,BedRight,ON,Other_Activity,None
9543,2008-11-28 07:13:02,2008-11-28,07:13:02,BathroomDoor,BathroomDoor,ON,Pat_12,TakeShower
9544,2008-11-28 07:13:03,2008-11-28,07:13:03,BathroomDoor,BathroomDoor,ON,Pat_12,TakeShower
9545,2008-11-28 07:13:07,2008-11-28,07:13:07,Bathtub,Bathtub,ON,Pat_124,UseToiletUpstairs
9546,2008-11-28 07:14:43,2008-11-28,07:14:43,Bathtub,Bathtub,ON,Pat_124,UseToiletUpstairs
9547,2008-11-28 07:15:03,2008-11-28,07:15:03,ToiletFlushUpstairs,ToiletFlushUpstairs,ON,Pat_124,UseToiletUpstairs
9548,2008-11-28 07:15:05,2008-11-28,07:15:05,Bathtub,Bathtub,ON,Pat_52,BrushTeeth
9549,2008-11-28 07:15:06,2008-11-28,07:15:06,Bathtub,Bathtub,ON,Pat_52,BrushTeeth
9550,2008-11-28 07:15:08,2008-11-28,07:15:08,Bathtub,Bathtub,ON,Pat_52,BrushTeeth
9551,2008-11-28 07:15:10,2008-11-28,07:15:10,Bathtub,Bathtub,ON,Pat_52,BrushTeeth
9552,2008-11-28 07:15:12,2008-11-28,07:15:12,Bathtub,Bathtub,ON,Pat_52,BrushTeeth
9553,2008-11-28 07:15:15,2008-11-28,07:15:15,Bathtub,Bathtub,ON,Pat_52,BrushTeeth
9554,2008-11-28 07:15:17,2008-11-28,07:15:17,Bathtub,Bathtub,ON,Pat_52,BrushTeeth
9555,2008-11-28 07:15:19,2008-11-28,07:15:19,Bathtub,Bathtub,ON,Pat_52,BrushTeeth
9556,2008-11-28 07:15:21,2008-11-28,07:15:21,Bathtub,Bathtub,ON,Pat_52,BrushTeeth
9557,2008-11-28 07:15:23,2008-11-28,07:15:23,Bathtub,Bathtub,ON,Pat_52,BrushTeeth
9558,2008-11-28 07:15:26,2008-11-28,07:15:26,Bathtub,Bathtub,ON,Pat_52,BrushTeeth
9559,2008-11-28 07:15:28,2008-11-28,07:15:28,Bathtub,Bathtub,ON,Pat_52,BrushTeeth
9560,2008-11-28 07:15:30,2008-11-28,07:15:30,Bathtub,Bathtub,ON,Pat_52,BrushTeeth
9561,2008-11-28 07:15:32,2008-11-28,07:15:32,Bathtub,Bathtub,ON,Pat_52,BrushTeeth
9562,2008-11-28 07:15:34,2008-11-28,07:15:34,Bathtub,Bathtub,ON,Pat_52,BrushTeeth
9563,2008-11-28 07:15:36,2008-11-28,07:15:36,Bathtub,Bathtub,ON,Pat_52,BrushTeeth
9564,2008-11-28 07:15:38,2008-11-28,07:15:38,Bathtub,Bathtub,ON,Pat_6,BrushTeeth
9565,2008-11-28 07:15:40,2008-11-28,07:15:40,Bathtub,Bathtub,ON,Pat_6,BrushTeeth
9566,2008-11-28 07:15:42,2008-11-28,07:15:42,Bathtub,Bathtub,ON,Pat_6,BrushTeeth
9567,2008-11-28 07:15:44,2008-11-28,07:15:44,Bathtub,Bathtub,ON,Pat_6,BrushTeeth
9568,2008-11-28 07:15:48,2008-11-28,07:15:48,Bathtub,Bathtub,ON,Pat_6,BrushTeeth
9569,2008-11-28 07:15:50,2008-11-28,07:15:50,Bathtub,Bathtub,ON,Pat_6,BrushTeeth
9570,2008-11-28 07:15:52,2008-11-28,07:15:52,Bathtub,Bathtub,ON,Pat_6,BrushTeeth
9571,2008-11-28 07:15:56,2008-11-28,07:15:56,Bathtub,Bathtub,ON,Pat_6,BrushTeeth
9572,2008-11-28 07:16:00,2008-11-28,07:16:00,Bathtub,Bathtub,ON,Pat_6,BrushTeeth
9573,2008-11-28 07:16:02,2008-11-28,07:16:02,ToiletFlushUpstairs,ToiletFlushUpstairs,ON,Pat_94,UseToiletUpstairs
9574,2008-11-28 07:16:04,2008-11-28,07:16:04,ToiletFlushUpstairs,ToiletFlushUpstairs,ON,Pat_94,UseToiletUpstairs
9575,2008-11-28 07:16:07,2008-11-28,07:16:07,ToiletFlushUpstairs,ToiletFlushUpstairs,ON,Pat_94,UseToiletUpstairs
9576,2008-11-28 07:16:13,2008-11-28,07:16:13,ToiletFlushUpstairs,ToiletFlushUpstairs,ON,Pat_94,UseToiletUpstairs
9577,2008-11-28 07:16:26,2008-11-28,07:16:26,ToiletFlushUpstairs,ToiletFlushUpstairs,ON,Pat_94,UseToiletUpstairs
9578,2008-11-28 07:16:50,2008-11-28,07:16:50,ToiletFlushUpstairs,ToiletFlushUpstairs,ON,Pat_94,UseToiletUpstairs
9579,2008-11-28 07:16:52,2008-11-28,07:16:52,Bathtub,Bathtub,ON,Pat_6,BrushTeeth
9580,2008-11-28 07:16:55,2008-11-28,07:16:55,Bathtub,Bathtub,ON,Pat_6,BrushTeeth
9581,2008-11-28 07:16:57,2008-11-28,07:16:57,Bathtub,Bathtub,ON,Pat_6,BrushTeeth
9582,2008-11-28 07:17:01,2008-11-28,07:17:01,Bathtub,Bathtub,ON,Pat_6,BrushTeeth
9583,2008-11-28 07:17:03,2008-11-28,07:17:03,Bathtub,Bathtub,ON,Pat_6,BrushTeeth
9584,2008-11-28 07:17:05,2008-11-28,07:17:05,Bathtub,Bathtub,ON,Pat_6,BrushTeeth
9585,2008-11-28 07:17:07,2008-11-28,07:17:07,Bathtub,Bathtub,ON,Pat_6,BrushTeeth
9586,2008-11-28 07:17:09,2008-11-28,07:17:09,Bathtub,Bathtub,ON,Pat_6,BrushTeeth
9587,2008-11-28 07:17:11,2008-11-28,07:17:11,Bathtub,Bathtub,ON,Pat_124,UseToiletUpstairs
9588,2008-11-28 07:17:16,2008-11-28,07:17:16,Bathtub,Bathtub,ON,Pat_124,UseToiletUpstairs
9589,2008-11-28 07:17:26,2008-11-28,07:17:26,ToiletFlushUpstairs,ToiletFlushUpstairs,ON,Pat_124,UseToiletUpstairs
9590,2008-11-28 07:17:27,2008-11-28,07:17:27,Bathtub,Bathtub,ON,Pat_6,BrushTeeth
9591,2008-11-28 07:17:29,2008-11-28,07:17:29,Bathtub,Bathtub,ON,Pat_6,BrushTeeth
9592,2008-11-28 07:17:31,2008-11-28,07:17:31,Bathtub,Bathtub,ON,Pat_6,BrushTeeth
9593,2008-11-28 07:17:34,2008-11-28,07:17:34,Bathtub,Bathtub,ON,Pat_6,BrushTeeth
9594,2008-11-28 07:17:37,2008-11-28,07:17:37,Bathtub,Bathtub,ON,Pat_6,BrushTeeth
9595,2008-11-28 07:17:40,2008-11-28,07:17:40,Bathtub,Bathtub,ON,Pat_6,BrushTeeth
9596,2008-11-28 07:17:42,2008-11-28,07:17:42,Bathtub,Bathtub,ON,Pat_6,BrushTeeth
9597,2008-11-28 07:17:45,2008-11-28,07:17:45,Bathtub,Bathtub,ON,Pat_6,BrushTeeth
9598,2008-11-28 07:17:53,2008-11-28,07:17:53,Bathtub,Bathtub,ON,Pat_65,TakeShower
9599,2008-11-28 07:18:17,2008-11-28,07:18:17,Bathtub,Bathtub,ON,Pat_65,TakeShower
9600,2008-11-28 07:18:20,2008-11-28,07:18:20,Bathtub,Bathtub,ON,Pat_65,TakeShower
9601,2008-11-28 07:18:45,2008-11-28,07:18:45,BathroomDoor,BathroomDoor,ON,Pat_65,TakeShower
9602,2008-11-28 07:20:50,2008-11-28,07:20:50,BedLeft,BedLeft,ON,Pat_31,GetDressed
9603,2008-11-28 07:21:14,2008-11-28,07:21:14,BedLeft,BedLeft,ON,Pat_31,GetDressed
9604,2008-11-28 07:24:07,2008-11-28,07:24:07,BedroomDoor,BedroomDoor,ON,Pat_58,TakeShower
9605,2008-11-28 07:24:11,2008-11-28,07:24:11,BathroomDoor,BathroomDoor,ON,Pat_58,TakeShower
9606,2008-11-28 07:25:37,2008-11-28,07:25:37,Couch,Couch,ON,Pat_89,Relax
9607,2008-11-28 07:25:44,2008-11-28,07:25:44,Couch,Couch,ON,Pat_89,Relax
9608,2008-11-28 07:29:24,2008-11-28,07:29:24,BedroomDoor,BedroomDoor,ON,Pat_89,Relax
9609,2008-11-28 18:54:44,2008-11-28,18:54:44,Frontdoor,Frontdoor,ON,Pat_43,Relax
9610,2008-11-28 18:54:44,2008-11-28,18:54:44,Frontdoor,Frontdoor,ON,Pat_43,LeaveHouse
9611,2008-11-28 18:55:08,2008-11-28,18:55:08,Frontdoor,Frontdoor,ON,Pat_43,Relax
9612,2008-11-28 18:55:08,2008-11-28,18:55:08,Frontdoor,Frontdoor,ON,Pat_43,LeaveHouse
9613,2008-11-28 18:58:29,2008-11-28,18:58:29,Couch,Couch,ON,Pat_43,Relax
9614,2008-11-28 18:58:29,2008-11-28,18:58:29,Couch,Couch,ON,Pat_43,LeaveHouse
